label,session_id,boundary_ppl
carryover_alpha_0.9,141,16.139182322446413
carryover_alpha_0.9,142,32.60204446315635
carryover_alpha_0.9,143,22.40703562619394
carryover_alpha_0.9,144,67.9484955630781
carryover_alpha_0.9,145,39.94485987582193
carryover_alpha_0.9,146,112.02812994692015
carryover_alpha_0.9,147,79.43983955226133
carryover_alpha_0.9,148,54.598150033144236
carryover_alpha_0.9,149,19.46756991825522
carryover_alpha_0.9,150,5.84522448197963
carryover_alpha_0.9,151,52.097918711212095
carryover_alpha_0.9,152,29.22428378123494
carryover_alpha_0.9,153,35.25121511458854
carryover_alpha_0.9,154,41.2128458403547
carryover_alpha_0.9,155,21.717643615002626
carryover_alpha_0.9,156,21.717643615002626
carryover_alpha_0.9,157,8.372897488127265
carryover_alpha_0.9,158,52.9183415530491
carryover_alpha_0.9,159,35.25121511458854
carryover_alpha_0.9,160,39.94485987582193
carryover_alpha_0.9,161,2.563583924617356
carryover_alpha_0.9,162,105.24068867470233
carryover_alpha_0.9,163,126.94450214932196
carryover_alpha_0.9,164,24.22778221261098
carryover_alpha_0.9,165,15.16135869683449
carryover_alpha_0.9,166,76.99573263552006
carryover_alpha_0.9,167,39.32557222442699
carryover_alpha_0.9,168,29.22428378123494
carryover_alpha_0.9,169,63.83170433047907
carryover_alpha_0.9,170,52.9183415530491
carryover_alpha_0.9,171,39.32557222442699
carryover_alpha_0.9,172,7.743664305075443
carryover_alpha_0.9,173,12.76714405293921
carryover_alpha_0.9,174,2.8045693562372267
carryover_alpha_0.9,175,65.8579401324037
carryover_alpha_0.9,176,65.8579401324037
carryover_alpha_0.9,177,115.58428452718766
carryover_alpha_0.9,178,23.852165264858517
carryover_alpha_0.9,179,37.524723159601
carryover_alpha_0.9,180,52.9183415530491
carryover_alpha_0.9,181,27.028044172168716
carryover_alpha_0.9,182,1.5762965263897655
carryover_alpha_0.9,183,30.62678644311483
carryover_alpha_0.9,184,11.444393964331121
carryover_alpha_0.9,185,16.139182322446413
carryover_alpha_0.9,186,25.790339917193062
carryover_alpha_0.9,187,35.25121511458854
carryover_alpha_0.9,188,37.524723159601
carryover_alpha_0.9,189,8.372897488127265
carryover_alpha_0.9,190,61.867809250367884
carryover_alpha_0.9,191,32.09659661306934
carryover_alpha_0.9,192,41.2128458403547
carryover_alpha_0.9,193,23.482371718117374
carryover_alpha_0.9,194,108.5813867407896
carryover_alpha_0.9,195,17.45061689198871
carryover_alpha_0.9,196,32.09659661306934
carryover_alpha_0.9,197,18.576084986220376
carryover_alpha_0.9,198,27.4536739354601
carryover_alpha_0.9,199,17.180070153709277
carryover_alpha_0.9,200,12.374340325455691
carryover_alpha_0.9,201,8.638681785041102
carryover_alpha_0.9,202,6.941375821197036
carryover_alpha_0.9,203,24.22778221261098
carryover_alpha_0.9,204,38.71588573814723
carryover_alpha_0.9,205,29.684499285876434
carryover_alpha_0.9,206,21.380942759123343
carryover_alpha_0.9,207,53.75168417471723
carryover_alpha_0.9,208,22.75989509352673
carryover_alpha_0.9,209,22.75989509352673
carryover_alpha_0.9,210,18.00455893510183
carryover_alpha_0.9,211,21.380942759123343
carryover_alpha_0.9,212,51.290215346585704
carryover_alpha_0.9,213,48.182698291098816
carryover_alpha_0.9,214,26.609013186724894
carryover_alpha_0.9,215,28.771203256660744
carryover_alpha_0.9,216,12.569207830853442
carryover_alpha_0.9,217,24.9968545761854
carryover_alpha_0.9,218,12.76714405293921
carryover_alpha_0.9,219,39.32557222442699
carryover_alpha_0.9,220,31.10908815096766
carryover_alpha_0.9,221,39.32557222442699
carryover_alpha_0.9,222,23.482371718117374
carryover_alpha_0.9,223,28.325147094540903
carryover_alpha_0.9,224,34.16664924473404
carryover_alpha_0.9,225,25.39049775763493
carryover_alpha_0.9,226,20.723120306578686
carryover_alpha_0.9,227,35.806340977539655
carryover_alpha_0.9,228,20.723120306578686
carryover_alpha_0.9,229,33.63694444585419
carryover_alpha_0.9,230,35.25121511458854
carryover_alpha_0.9,231,14.467069533669397
carryover_alpha_0.9,232,38.71588573814723
carryover_alpha_0.9,233,35.25121511458854
carryover_alpha_0.9,234,43.87084603329354
carryover_alpha_0.9,235,79.43983955226133
carryover_alpha_0.9,236,70.10541234668786
carryover_alpha_0.9,237,18.00455893510183
carryover_alpha_0.9,238,21.380942759123343
carryover_alpha_0.9,239,5.983839985957149
carryover_alpha_0.9,240,260.4732060371668
carryover_alpha_0.9,241,45.97625189374871
carryover_alpha_0.9,242,72.33079701870139
carryover_alpha_0.9,243,52.097918711212095
carryover_alpha_0.9,244,56.33128135834348
carryover_alpha_0.9,245,31.598985005566618
carryover_alpha_0.9,246,41.2128458403547
carryover_alpha_0.9,247,63.83170433047907
carryover_alpha_0.9,248,45.97625189374871
carryover_alpha_0.9,249,36.942956250241515
carryover_alpha_0.9,250,31.598985005566618
carryover_alpha_0.9,251,11.444393964331121
carryover_alpha_0.9,252,27.4536739354601
carryover_alpha_0.9,253,49.71218131735948
carryover_alpha_0.9,254,72.33079701870139
carryover_alpha_0.9,255,18.576084986220376
carryover_alpha_0.9,256,18.576084986220376
carryover_alpha_0.9,257,36.37020880080945
carryover_alpha_0.9,258,11.993621898152476
carryover_alpha_0.9,259,209.29610089202527
carryover_alpha_0.9,260,10.584334175890335
carryover_alpha_0.9,261,22.40703562619394
carryover_alpha_0.9,262,112.02812994692015
carryover_alpha_0.9,263,4.017360118591115
carryover_alpha_0.9,264,16.39333746248769
carryover_alpha_0.9,265,38.115651564714454
carryover_alpha_0.9,266,38.71588573814723
carryover_alpha_0.9,267,50.49503426195374
carryover_alpha_0.9,268,67.9484955630781
carryover_alpha_0.9,269,22.40703562619394
carryover_alpha_0.9,270,21.717643615002626
carryover_alpha_0.9,271,115.58428452718766
carryover_alpha_0.9,272,112.02812994692015
carryover_alpha_0.9,273,32.09659661306934
carryover_alpha_0.9,274,28.325147094540903
carryover_alpha_0.9,275,8.774721228365038
carryover_alpha_0.9,276,18.28808948244362
carryover_alpha_0.9,277,21.717643615002626
carryover_alpha_0.9,278,23.852165264858517
carryover_alpha_0.9,279,23.852165264858517
carryover_alpha_0.9,280,41.2128458403547
carryover_alpha_0.9,281,54.598150033144236
carryover_alpha_0.9,282,25.39049775763493
carryover_alpha_0.9,283,74.62682298320091
carryover_alpha_0.9,284,58.119428177447986
carryover_alpha_0.9,285,72.33079701870139
carryover_alpha_0.9,286,112.02812994692015
carryover_alpha_0.9,287,18.868615759264884
carryover_alpha_0.9,288,65.8579401324037
carryover_alpha_0.9,289,28.771203256660744
carryover_alpha_0.9,290,36.942956250241515
carryover_alpha_0.9,291,31.10908815096766
carryover_alpha_0.9,292,45.263456176258764
carryover_alpha_0.9,293,9.340642126143496
carryover_alpha_0.9,294,24.22778221261098
carryover_alpha_0.9,295,49.71218131735948
carryover_alpha_0.9,296,27.886006392229614
carryover_alpha_0.9,297,102.00277308269969
carryover_alpha_0.9,298,3.463180893073949
carryover_alpha_0.9,299,24.22778221261098
carryover_alpha_0.9,300,72.33079701870139
carryover_alpha_0.9,301,31.598985005566618
carryover_alpha_0.9,302,5.15839250025867
carryover_alpha_0.5,1,38.115651564714454
carryover_alpha_0.5,2,7.38905609893065
carryover_alpha_0.5,3,403.4287934927351
carryover_alpha_0.5,4,29.22428378123494
carryover_alpha_0.5,5,25.39049775763493
carryover_alpha_0.5,6,46.70027251047952
carryover_alpha_0.5,7,20.723120306578686
carryover_alpha_0.5,8,67.9484955630781
carryover_alpha_0.5,9,115.58428452718766
carryover_alpha_0.5,10,4.3099982582618726
carryover_alpha_0.5,11,14.694892728788941
carryover_alpha_0.5,12,21.380942759123343
carryover_alpha_0.5,13,32.09659661306934
carryover_alpha_0.5,14,38.71588573814723
carryover_alpha_0.5,15,11.444393964331121
carryover_alpha_0.5,16,48.182698291098816
carryover_alpha_0.5,17,81.9615307508321
carryover_alpha_0.5,18,28.325147094540903
carryover_alpha_0.5,19,21.380942759123343
carryover_alpha_0.5,20,18.00455893510183
carryover_alpha_0.5,21,10.751013186076355
carryover_alpha_0.5,22,22.75989509352673
carryover_alpha_0.5,23,32.09659661306934
carryover_alpha_0.5,24,20.401838105461145
carryover_alpha_0.5,25,24.9968545761854
carryover_alpha_0.5,26,43.87084603329354
carryover_alpha_0.5,27,18.00455893510183
carryover_alpha_0.5,28,39.32557222442699
carryover_alpha_0.5,29,58.119428177447986
carryover_alpha_0.5,30,25.790339917193062
carryover_alpha_0.5,31,14.021964597512564
carryover_alpha_0.5,32,19.774139536218833
carryover_alpha_0.5,33,16.651494963610144
carryover_alpha_0.5,34,27.886006392229614
carryover_alpha_0.5,35,14.926303617194517
carryover_alpha_0.5,36,14.021964597512564
carryover_alpha_0.5,37,16.139182322446413
carryover_alpha_0.5,38,41.861853726676614
carryover_alpha_0.5,39,24.9968545761854
carryover_alpha_0.5,40,20.401838105461145
carryover_alpha_0.5,41,7.505416801107283
carryover_alpha_0.5,42,56.33128135834348
carryover_alpha_0.5,43,36.942956250241515
carryover_alpha_0.5,44,30.62678644311483
carryover_alpha_0.5,45,29.22428378123494
carryover_alpha_0.5,46,15.642631884188171
carryover_alpha_0.5,47,16.139182322446413
carryover_alpha_0.5,48,135.13171912803952
carryover_alpha_0.5,49,27.4536739354601
carryover_alpha_0.5,50,31.10908815096766
carryover_alpha_0.5,51,18.00455893510183
carryover_alpha_0.5,52,24.609314266596865
carryover_alpha_0.5,53,38.115651564714454
carryover_alpha_0.5,54,4.587969263865388
carryover_alpha_0.5,55,184.70316076024525
carryover_alpha_0.5,56,8.243087744472826
carryover_alpha_0.5,57,15.888967492629165
carryover_alpha_0.5,58,4.3099982582618726
carryover_alpha_0.5,59,32.09659661306934
carryover_alpha_0.5,60,38.115651564714454
carryover_alpha_0.5,61,21.717643615002626
carryover_alpha_0.5,62,7.9894745966477085
carryover_alpha_0.5,63,24.9968545761854
carryover_alpha_0.5,64,33.63694444585419
carryover_alpha_0.5,65,47.435694792893365
carryover_alpha_0.5,66,21.717643615002626
carryover_alpha_0.5,67,59.964336869699544
carryover_alpha_0.5,68,92.87458178129451
carryover_alpha_0.5,69,31.598985005566618
carryover_alpha_0.5,70,74.62682298320091
carryover_alpha_0.5,71,24.609314266596865
carryover_alpha_0.5,72,26.196478674560588
carryover_alpha_0.5,73,79.43983955226133
carryover_alpha_0.5,74,31.10908815096766
carryover_alpha_0.5,75,58.119428177447986
carryover_alpha_0.5,76,16.91371785382974
carryover_alpha_0.5,77,45.97625189374871
carryover_alpha_0.5,78,115.58428452718766
carryover_alpha_0.5,79,70.10541234668786
carryover_alpha_0.5,80,26.196478674560588
carryover_alpha_0.5,81,7.743664305075443
carryover_alpha_0.5,82,39.32557222442699
carryover_alpha_0.5,83,19.165753221675935
carryover_alpha_0.5,84,12.569207830853442
carryover_alpha_0.5,85,35.25121511458854
carryover_alpha_0.5,86,26.609013186724894
carryover_alpha_0.5,87,39.94485987582193
carryover_alpha_0.5,88,10.751013186076355
carryover_alpha_0.5,89,41.2128458403547
carryover_alpha_0.5,90,7.505416801107283
carryover_alpha_0.5,91,35.806340977539655
carryover_alpha_0.5,92,32.09659661306934
carryover_alpha_0.5,93,51.290215346585704
carryover_alpha_0.5,94,21.717643615002626
carryover_alpha_0.5,95,5.405948925141167
carryover_alpha_0.5,96,6.67545588945633
carryover_alpha_0.5,97,23.482371718117374
carryover_alpha_0.5,98,28.771203256660744
carryover_alpha_0.5,99,17.180070153709277
carryover_alpha_0.5,100,19.46756991825522
carryover_alpha_0.5,101,24.9968545761854
carryover_alpha_0.5,102,24.9968545761854
carryover_alpha_0.5,103,15.400115355370453
carryover_alpha_0.5,104,31.598985005566618
carryover_alpha_0.5,105,92.87458178129451
carryover_alpha_0.5,106,25.39049775763493
carryover_alpha_0.5,107,74.62682298320091
carryover_alpha_0.5,108,30.62678644311483
carryover_alpha_0.5,109,1.3992515688549068
carryover_alpha_0.5,110,12.182493960703473
carryover_alpha_0.5,111,30.151962130172098
carryover_alpha_0.5,112,58.119428177447986
carryover_alpha_0.5,113,31.10908815096766
carryover_alpha_0.5,114,15.16135869683449
carryover_alpha_0.5,115,32.60204446315635
carryover_alpha_0.5,116,20.401838105461145
carryover_alpha_0.5,117,24.22778221261098
carryover_alpha_0.5,118,32.09659661306934
carryover_alpha_0.5,119,32.09659661306934
carryover_alpha_0.5,120,31.598985005566618
carryover_alpha_0.5,121,22.40703562619394
carryover_alpha_0.5,122,20.723120306578686
carryover_alpha_0.5,123,24.22778221261098
carryover_alpha_0.5,124,2.0200555277086965
carryover_alpha_0.5,125,56.33128135834348
carryover_alpha_0.5,126,21.049461966173517
carryover_alpha_0.5,127,10.099642225480054
carryover_alpha_0.5,128,12.182493960703473
carryover_alpha_0.5,129,26.196478674560588
carryover_alpha_0.5,130,11.807678025521156
carryover_alpha_0.5,131,17.180070153709277
carryover_alpha_0.5,132,30.62678644311483
carryover_alpha_0.5,133,19.165753221675935
carryover_alpha_0.5,134,70.10541234668786
carryover_alpha_0.5,135,30.151962130172098
carryover_alpha_0.5,136,92.87458178129451
carryover_alpha_0.5,137,63.83170433047907
carryover_alpha_0.5,138,15.16135869683449
carryover_alpha_0.5,139,5.280720253169033
carryover_alpha_0.5,140,14.926303617194517
carryover_alpha_0.5,141,13.59055410055989
carryover_alpha_0.5,142,24.22778221261098
carryover_alpha_0.5,143,16.651494963610144
carryover_alpha_0.5,144,52.097918711212095
carryover_alpha_0.5,145,28.771203256660744
carryover_alpha_0.5,146,98.86447768050158
carryover_alpha_0.5,147,70.10541234668786
carryover_alpha_0.5,148,51.290215346585704
carryover_alpha_0.5,149,14.926303617194517
carryover_alpha_0.5,150,4.08062433502646
carryover_alpha_0.5,151,41.2128458403547
carryover_alpha_0.5,152,20.085536923187668
carryover_alpha_0.5,153,27.028044172168716
carryover_alpha_0.5,154,31.10908815096766
carryover_alpha_0.5,155,17.180070153709277
carryover_alpha_0.5,156,15.400115355370453
carryover_alpha_0.5,157,7.105985805076854
carryover_alpha_0.5,158,42.52108200006278
carryover_alpha_0.5,159,24.609314266596865
carryover_alpha_0.5,160,35.25121511458854
carryover_alpha_0.5,161,2.0121800775563137
carryover_alpha_0.5,162,95.82273747708687
carryover_alpha_0.5,163,105.24068867470233
carryover_alpha_0.5,164,19.46756991825522
carryover_alpha_0.5,165,11.444393964331121
carryover_alpha_0.5,166,63.83170433047907
carryover_alpha_0.5,167,33.11545195869231
carryover_alpha_0.5,168,22.75989509352673
carryover_alpha_0.5,169,48.182698291098816
carryover_alpha_0.5,170,46.70027251047952
carryover_alpha_0.5,171,31.10908815096766
carryover_alpha_0.5,172,4.587969263865388
carryover_alpha_0.5,173,7.743664305075443
carryover_alpha_0.5,174,2.408264226404181
carryover_alpha_0.5,175,56.33128135834348
carryover_alpha_0.5,176,50.49503426195374
carryover_alpha_0.5,177,102.00277308269969
carryover_alpha_0.5,178,19.46756991825522
carryover_alpha_0.5,179,22.059646737841184
carryover_alpha_0.5,180,47.435694792893365
carryover_alpha_0.5,181,22.059646737841184
carryover_alpha_0.5,182,1.5099995835015396
carryover_alpha_0.5,183,23.852165264858517
carryover_alpha_0.5,184,8.912902981198737
carryover_alpha_0.5,185,14.021964597512564
carryover_alpha_0.5,186,24.22778221261098
carryover_alpha_0.5,187,29.684499285876434
carryover_alpha_0.5,188,28.771203256660744
carryover_alpha_0.5,189,6.887357605997627
carryover_alpha_0.5,190,53.75168417471723
carryover_alpha_0.5,191,25.39049775763493
carryover_alpha_0.5,192,34.16664924473404
carryover_alpha_0.5,193,20.723120306578686
carryover_alpha_0.5,194,72.33079701870139
carryover_alpha_0.5,195,14.694892728788941
carryover_alpha_0.5,196,28.325147094540903
carryover_alpha_0.5,197,15.400115355370453
carryover_alpha_0.5,198,20.085536923187668
carryover_alpha_0.5,199,14.242778409807016
carryover_alpha_0.5,200,9.788908901255894
carryover_alpha_0.5,201,7.743664305075443
carryover_alpha_0.5,202,5.84522448197963
carryover_alpha_0.5,203,21.049461966173517
carryover_alpha_0.5,204,30.151962130172098
carryover_alpha_0.5,205,23.482371718117374
carryover_alpha_0.5,206,19.46756991825522
carryover_alpha_0.5,207,45.263456176258764
carryover_alpha_0.5,208,16.651494963610144
carryover_alpha_0.5,209,19.46756991825522
carryover_alpha_0.5,210,15.400115355370453
carryover_alpha_0.5,211,20.723120306578686
carryover_alpha_0.5,212,48.94146538270724
carryover_alpha_0.5,213,34.70469568042362
carryover_alpha_0.5,214,25.39049775763493
carryover_alpha_0.5,215,22.40703562619394
carryover_alpha_0.5,216,9.943061786014486
carryover_alpha_0.5,217,20.723120306578686
carryover_alpha_0.5,218,9.943061786014486
carryover_alpha_0.5,219,36.942956250241515
carryover_alpha_0.5,220,25.39049775763493
carryover_alpha_0.5,221,34.70469568042362
carryover_alpha_0.5,222,16.91371785382974
carryover_alpha_0.5,223,20.723120306578686
carryover_alpha_0.5,224,30.151962130172098
carryover_alpha_0.5,225,19.774139536218833
carryover_alpha_0.5,226,18.868615759264884
carryover_alpha_0.5,227,28.771203256660744
carryover_alpha_0.5,228,15.888967492629165
carryover_alpha_0.5,229,28.325147094540903
carryover_alpha_0.5,230,23.118311288923124
carryover_alpha_0.5,231,9.053260780008058
carryover_alpha_0.5,232,28.325147094540903
carryover_alpha_0.5,233,22.75989509352673
carryover_alpha_0.5,234,34.16664924473404
carryover_alpha_0.5,235,56.33128135834348
carryover_alpha_0.5,236,48.94146538270724
carryover_alpha_0.5,237,14.467069533669397
carryover_alpha_0.5,238,18.00455893510183
carryover_alpha_0.5,239,5.983839985957149
carryover_alpha_0.5,240,202.8567368308649
carryover_alpha_0.5,241,46.70027251047952
carryover_alpha_0.5,242,81.9615307508321
carryover_alpha_0.5,243,47.435694792893365
carryover_alpha_0.5,244,41.2128458403547
carryover_alpha_0.5,245,28.325147094540903
carryover_alpha_0.5,246,30.151962130172098
carryover_alpha_0.5,247,45.97625189374871
carryover_alpha_0.5,248,39.94485987582193
carryover_alpha_0.5,249,32.60204446315635
carryover_alpha_0.5,250,29.22428378123494
carryover_alpha_0.5,251,8.504751437796486
carryover_alpha_0.5,252,23.482371718117374
carryover_alpha_0.5,253,41.861853726676614
carryover_alpha_0.5,254,50.49503426195374
carryover_alpha_0.5,255,14.021964597512564
carryover_alpha_0.5,256,14.467069533669397
carryover_alpha_0.5,257,24.22778221261098
carryover_alpha_0.5,258,9.637145935456955
carryover_alpha_0.5,259,190.56626845863
carryover_alpha_0.5,260,5.937273373745607
carryover_alpha_0.5,261,18.868615759264884
carryover_alpha_0.5,262,95.82273747708687
carryover_alpha_0.5,263,2.417689906083828
carryover_alpha_0.5,264,14.694892728788941
carryover_alpha_0.5,265,35.25121511458854
carryover_alpha_0.5,266,31.598985005566618
carryover_alpha_0.5,267,36.942956250241515
carryover_alpha_0.5,268,34.16664924473404
carryover_alpha_0.5,269,19.165753221675935
carryover_alpha_0.5,270,16.91371785382974
carryover_alpha_0.5,271,108.5813867407896
carryover_alpha_0.5,272,54.598150033144236
carryover_alpha_0.5,273,23.852165264858517
carryover_alpha_0.5,274,24.609314266596865
carryover_alpha_0.5,275,6.419723190321737
carryover_alpha_0.5,276,17.180070153709277
carryover_alpha_0.5,277,16.651494963610144
carryover_alpha_0.5,278,19.46756991825522
carryover_alpha_0.5,279,18.868615759264884
carryover_alpha_0.5,280,33.63694444585419
carryover_alpha_0.5,281,49.71218131735948
carryover_alpha_0.5,282,17.725424121461643
carryover_alpha_0.5,283,47.435694792893365
carryover_alpha_0.5,284,43.19069160819034
carryover_alpha_0.5,285,54.598150033144236
carryover_alpha_0.5,286,98.86447768050158
carryover_alpha_0.5,287,13.59055410055989
carryover_alpha_0.5,288,65.8579401324037
carryover_alpha_0.5,289,23.852165264858517
carryover_alpha_0.5,290,31.10908815096766
carryover_alpha_0.5,291,29.22428378123494
carryover_alpha_0.5,292,46.70027251047952
carryover_alpha_0.5,293,7.743664305075443
carryover_alpha_0.5,294,21.049461966173517
carryover_alpha_0.5,295,32.60204446315635
carryover_alpha_0.5,296,25.39049775763493
carryover_alpha_0.5,297,84.563269020706
carryover_alpha_0.5,298,2.4271524768306802
carryover_alpha_0.5,299,21.049461966173517
carryover_alpha_0.5,300,63.83170433047907
carryover_alpha_0.5,301,27.4536739354601
carryover_alpha_0.5,302,4.516839393365801
carryover_alpha_0.1,1,36.37020880080945
carryover_alpha_0.1,2,7.623609917712736
carryover_alpha_0.1,3,403.4287934927351
carryover_alpha_0.1,4,28.771203256660744
carryover_alpha_0.1,5,24.609314266596865
carryover_alpha_0.1,6,47.435694792893365
carryover_alpha_0.1,7,19.774139536218833
carryover_alpha_0.1,8,65.8579401324037
carryover_alpha_0.1,9,123.03883041717654
carryover_alpha_0.1,10,4.770733181967603
carryover_alpha_0.1,11,15.642631884188171
carryover_alpha_0.1,12,21.717643615002626
carryover_alpha_0.1,13,29.684499285876434
carryover_alpha_0.1,14,45.97625189374871
carryover_alpha_0.1,15,11.993621898152476
carryover_alpha_0.1,16,48.182698291098816
carryover_alpha_0.1,17,84.563269020706
carryover_alpha_0.1,18,27.4536739354601
carryover_alpha_0.1,19,20.085536923187668
carryover_alpha_0.1,20,18.00455893510183
carryover_alpha_0.1,21,11.26696508157019
carryover_alpha_0.1,22,21.717643615002626
carryover_alpha_0.1,23,34.16664924473404
carryover_alpha_0.1,24,22.75989509352673
carryover_alpha_0.1,25,24.609314266596865
carryover_alpha_0.1,26,48.182698291098816
carryover_alpha_0.1,27,17.45061689198871
carryover_alpha_0.1,28,35.806340977539655
carryover_alpha_0.1,29,58.119428177447986
carryover_alpha_0.1,30,25.39049775763493
carryover_alpha_0.1,31,15.888967492629165
carryover_alpha_0.1,32,18.576084986220376
carryover_alpha_0.1,33,19.774139536218833
carryover_alpha_0.1,34,25.790339917193062
carryover_alpha_0.1,35,17.180070153709277
carryover_alpha_0.1,36,13.804574186067095
carryover_alpha_0.1,37,16.39333746248769
carryover_alpha_0.1,38,41.2128458403547
carryover_alpha_0.1,39,24.609314266596865
carryover_alpha_0.1,40,20.085536923187668
carryover_alpha_0.1,41,7.9894745966477085
carryover_alpha_0.1,42,54.598150033144236
carryover_alpha_0.1,43,35.806340977539655
carryover_alpha_0.1,44,28.325147094540903
carryover_alpha_0.1,45,33.63694444585419
carryover_alpha_0.1,46,15.400115355370453
carryover_alpha_0.1,47,16.91371785382974
carryover_alpha_0.1,48,119.2533235714264
carryover_alpha_0.1,49,27.4536739354601
carryover_alpha_0.1,50,32.60204446315635
carryover_alpha_0.1,51,18.576084986220376
carryover_alpha_0.1,52,24.22778221261098
carryover_alpha_0.1,53,37.524723159601
carryover_alpha_0.1,54,5.239625362128489
carryover_alpha_0.1,55,173.5125619611118
carryover_alpha_0.1,56,8.115290514356445
carryover_alpha_0.1,57,16.139182322446413
carryover_alpha_0.1,58,4.446812289294302
carryover_alpha_0.1,59,34.70469568042362
carryover_alpha_0.1,60,36.942956250241515
carryover_alpha_0.1,61,21.717643615002626
carryover_alpha_0.1,62,7.865609273944892
carryover_alpha_0.1,63,23.852165264858517
carryover_alpha_0.1,64,41.861853726676614
carryover_alpha_0.1,65,47.435694792893365
carryover_alpha_0.1,66,21.380942759123343
carryover_alpha_0.1,67,63.83170433047907
carryover_alpha_0.1,68,98.86447768050158
carryover_alpha_0.1,69,32.60204446315635
carryover_alpha_0.1,70,74.62682298320091
carryover_alpha_0.1,71,23.852165264858517
carryover_alpha_0.1,72,25.39049775763493
carryover_alpha_0.1,73,84.563269020706
carryover_alpha_0.1,74,30.151962130172098
carryover_alpha_0.1,75,61.867809250367884
carryover_alpha_0.1,76,16.39333746248769
carryover_alpha_0.1,77,50.49503426195374
carryover_alpha_0.1,78,123.03883041717654
carryover_alpha_0.1,79,76.99573263552006
carryover_alpha_0.1,80,26.196478674560588
carryover_alpha_0.1,81,7.161718742493711
carryover_alpha_0.1,82,38.71588573814723
carryover_alpha_0.1,83,22.75989509352673
carryover_alpha_0.1,84,13.804574186067095
carryover_alpha_0.1,85,35.806340977539655
carryover_alpha_0.1,86,27.886006392229614
carryover_alpha_0.1,87,40.57389988868238
carryover_alpha_0.1,88,10.751013186076355
carryover_alpha_0.1,89,45.263456176258764
carryover_alpha_0.1,90,7.161718742493711
carryover_alpha_0.1,91,34.70469568042362
carryover_alpha_0.1,92,38.71588573814723
carryover_alpha_0.1,93,51.290215346585704
carryover_alpha_0.1,94,20.723120306578686
carryover_alpha_0.1,95,5.709820002693286
carryover_alpha_0.1,96,7.38905609893065
carryover_alpha_0.1,97,23.482371718117374
carryover_alpha_0.1,98,28.325147094540903
carryover_alpha_0.1,99,16.91371785382974
carryover_alpha_0.1,100,18.28808948244362
carryover_alpha_0.1,101,23.852165264858517
carryover_alpha_0.1,102,26.609013186724894
carryover_alpha_0.1,103,16.39333746248769
carryover_alpha_0.1,104,31.598985005566618
carryover_alpha_0.1,105,95.82273747708687
carryover_alpha_0.1,106,25.790339917193062
carryover_alpha_0.1,107,76.99573263552006
carryover_alpha_0.1,108,33.63694444585419
carryover_alpha_0.1,109,1.4953252623982605
carryover_alpha_0.1,110,12.182493960703473
carryover_alpha_0.1,111,30.62678644311483
carryover_alpha_0.1,112,56.33128135834348
carryover_alpha_0.1,113,27.886006392229614
carryover_alpha_0.1,114,15.16135869683449
carryover_alpha_0.1,115,33.63694444585419
carryover_alpha_0.1,116,23.118311288923124
carryover_alpha_0.1,117,24.22778221261098
carryover_alpha_0.1,118,37.524723159601
carryover_alpha_0.1,119,31.598985005566618
carryover_alpha_0.1,120,37.524723159601
carryover_alpha_0.1,121,22.75989509352673
carryover_alpha_0.1,122,20.401838105461145
carryover_alpha_0.1,123,23.852165264858517
carryover_alpha_0.1,124,2.553589458062927
carryover_alpha_0.1,125,54.598150033144236
carryover_alpha_0.1,126,21.380942759123343
carryover_alpha_0.1,127,10.42023928423861
carryover_alpha_0.1,128,12.569207830853442
carryover_alpha_0.1,129,24.22778221261098
carryover_alpha_0.1,130,11.26696508157019
carryover_alpha_0.1,131,17.725424121461643
carryover_alpha_0.1,132,32.09659661306934
carryover_alpha_0.1,133,19.165753221675935
carryover_alpha_0.1,134,72.33079701870139
carryover_alpha_0.1,135,29.22428378123494
carryover_alpha_0.1,136,108.5813867407896
carryover_alpha_0.1,137,72.33079701870139
carryover_alpha_0.1,138,15.400115355370453
carryover_alpha_0.1,139,5.937273373745607
carryover_alpha_0.1,140,15.16135869683449
carryover_alpha_0.1,141,12.968197316969134
carryover_alpha_0.1,142,26.196478674560588
carryover_alpha_0.1,143,16.139182322446413
carryover_alpha_0.1,144,50.49503426195374
carryover_alpha_0.1,145,38.71588573814723
carryover_alpha_0.1,146,102.00277308269969
carryover_alpha_0.1,147,76.99573263552006
carryover_alpha_0.1,148,53.75168417471723
carryover_alpha_0.1,149,14.694892728788941
carryover_alpha_0.1,150,4.276457585717836
carryover_alpha_0.1,151,41.861853726676614
carryover_alpha_0.1,152,23.482371718117374
carryover_alpha_0.1,153,25.39049775763493
carryover_alpha_0.1,154,32.60204446315635
carryover_alpha_0.1,155,17.180070153709277
carryover_alpha_0.1,156,15.888967492629165
carryover_alpha_0.1,157,7.505416801107283
carryover_alpha_0.1,158,39.94485987582193
carryover_alpha_0.1,159,28.325147094540903
carryover_alpha_0.1,160,30.62678644311483
carryover_alpha_0.1,161,2.0279618015014655
carryover_alpha_0.1,162,98.86447768050158
carryover_alpha_0.1,163,135.13171912803952
carryover_alpha_0.1,164,19.165753221675935
carryover_alpha_0.1,165,11.26696508157019
carryover_alpha_0.1,166,65.8579401324037
carryover_alpha_0.1,167,32.60204446315635
carryover_alpha_0.1,168,20.723120306578686
carryover_alpha_0.1,169,45.263456176258764
carryover_alpha_0.1,170,45.97625189374871
carryover_alpha_0.1,171,29.22428378123494
