method,turn,n_sessions,state_latency_mean,state_latency_std,compressed_latency_mean,compressed_latency_std,state_ppl_mean,state_ppl_std,compressed_ppl_mean,compressed_ppl_std,original_size_kb_mean,original_size_kb_std,compressed_size_kb_mean,compressed_size_kb_std,ppl_delta,latency_delta,latency_speedup,compression_ratio
ae_2048_quan_8,17,6,0.7566705131903291,1.0185095742845867,2.1901013969133296,1.714181867022291,13.971931639687652,20.403347394609106,139.01385393957986,127.99535357745236,19106.0283203125,0.0,2.0,0.0,125.0419222998922,1.4334308837230005,0.3454956534235174,9553.01416015625
ae_2048_quan_8,18,65,0.7667899034845714,0.7642512591447853,1.8433145688416865,0.787003043968966,53.60667664291986,53.30301325540442,882.8223076361913,2747.935254971137,19106.0283203125,0.0,2.0,0.0,829.2156309932715,1.0765246653571152,0.4159842907151825,9553.01416015625
ae_2048_quan_8,20,54,0.7446404409819041,0.7275840112979722,1.8300109148818862,0.7777224087905691,61.01150589773096,69.21362922267724,631.4428659464064,1174.7095090294345,19106.0283203125,0.0,2.0,0.0,570.4313600486754,1.085370473899982,0.4069049178485174,9553.01416015625
ae_2048_quan_8,22,41,0.7946471213817414,1.0179917391812405,1.801115550282525,0.8344971972124436,64.78035504908065,76.6497511550132,745.0611639817486,1137.6004896472905,19106.0283203125,0.0,2.0,0.0,680.2808089326679,1.0064684289007835,0.4411971909615084,9553.01416015625
ae_2048_quan_8,24,30,0.7993141617160291,0.7933585357946763,1.8800169421670339,0.8120922235219776,79.07644581900901,111.05309329489512,692.9936371948683,1111.561839413332,19106.0283203125,0.0,2.0,0.0,613.9171913758593,1.0807027804510048,0.4251632758131881,9553.01416015625
ae_2048_quan_8,26,22,0.6983018412508748,0.5476842093959492,1.7219063865698196,0.6608567483213772,109.66003403105982,133.42064313558936,1198.4780130038941,1944.385266007238,19106.0283203125,0.0,2.0,0.0,1088.8179789728342,1.0236045453189448,0.40553995658378966,9553.01416015625
ae_2048_quan_8,28,16,0.6339190934377257,0.40878471926989174,1.834655212587677,0.5558263049654749,189.8106675068633,243.14441060740563,1654.7173189262053,2808.8641281343685,19106.0283203125,0.0,2.0,0.0,1464.9066514193419,1.2007361191499513,0.3455249188448977,9553.01416015625
ae_2048_quan_8,30,6,0.5004858289224406,0.21514433702670926,1.749429758482923,0.20569063313056682,417.7806081120141,546.5443417900119,18735.84996643379,31111.65604230393,19106.0283203125,0.0,2.0,0.0,18318.069358321776,1.2489439295604825,0.28608512373566447,9553.01416015625
ae_4096_quan_8,1,161,0.5755813236186362,0.5602179060739054,1.707510289065077,0.5828079864266196,33.80645999190167,38.32103279007297,63.427495543932025,90.62577886696168,19106.0283203125,0.0,2.0,0.0,29.621035552030357,1.1319289654464408,0.3370880558112406,9553.01416015625
ae_4096_quan_8,2,142,0.7026537387651509,0.6714050069238048,1.8302482808349838,0.6260978651987171,32.96112184894133,26.86786562608271,68.09988093912892,162.78535973671282,19106.0283203125,0.0,2.0,0.0,35.13875909018759,1.1275945420698328,0.383911705380535,9553.01416015625
ae_4096_quan_8,3,161,0.634609407427148,0.6635318097085385,1.74552428119625,0.6521216394708255,28.46993464290171,23.961526881967373,65.69403876766876,103.37807128510607,19106.0283203125,0.0,2.0,0.0,37.22410412476705,1.110914873769102,0.36356378095882735,9553.01416015625
ae_4096_quan_8,4,142,0.7516379878646366,0.7203134160192463,1.83026355739132,0.6260404449992881,29.827058788298753,28.384830500981387,64.7275762516237,84.24167881123398,19106.0283203125,0.0,2.0,0.0,34.900517463324945,1.0786255695266833,0.4106719957512286,9553.01416015625
ae_4096_quan_8,5,161,0.6172005589154798,0.6489307337239247,1.7150145316299814,0.6630051591848364,30.08662129103604,31.161405928757887,83.27808339911495,159.92180000360054,19106.0283203125,0.0,2.0,0.0,53.19146210807891,1.0978139727145018,0.35988065846234024,9553.01416015625
ae_4096_quan_8,6,142,0.7794150311932703,0.7445934887809758,1.8446875016178779,0.6207831349681288,32.21253917871737,32.12553739845241,105.60381770403615,320.3429698743239,19106.0283203125,0.0,2.0,0.0,73.39127852531877,1.0652724704246075,0.4225187358344904,9553.01416015625
ae_4096_quan_8,7,161,0.6600000885407793,0.6949771700496822,1.7593102890836156,0.7255445862236012,36.9113942262532,41.039001546744004,1256.048984335118,14482.172129791401,19106.0283203125,0.0,2.0,0.0,1219.1375901088647,1.0993102005428363,0.3751470633895731,9553.01416015625
ae_4096_quan_8,8,142,0.8357389599255378,0.7893642794016148,1.8977241102002667,0.6824641777057114,41.47067799079565,49.357546285489526,128.84378218187658,278.01266312752915,19106.0283203125,0.0,2.0,0.0,87.37310419108093,1.0619851502747288,0.44039012595847893,9553.01416015625
ae_4096_quan_8,9,100,0.6362950059492141,0.643771413389356,1.744084708346054,0.6820381002682792,42.65884939754477,47.7488516497942,105.5866020362648,133.75163524487974,19106.0283203125,0.0,2.0,0.0,62.92775263872002,1.10778970239684,0.3648303335866202,9553.01416015625
ae_4096_quan_8,10,130,0.7935248619267861,0.7638178806358059,1.8554858958706832,0.6565718171831624,46.407470779295856,70.8461753544688,134.50962163970348,269.70646484855246,19106.0283203125,0.0,2.0,0.0,88.10215086040762,1.0619610339438972,0.4276641841863347,9553.01416015625
ae_4096_quan_8,11,72,0.6284532091813162,0.7031291085097651,1.70519868505653,0.6722646557235187,43.27570431831941,49.336556495378304,116.53711796519322,126.46331706958773,19106.0283203125,0.0,2.0,0.0,73.2614136468738,1.0767454758752137,0.36855130999616154,9553.01416015625
ae_4096_quan_8,12,115,0.7721831520249987,0.7961452617231465,1.8198222939006012,0.7539522824113282,44.0262828372421,44.646241129585825,151.92744958945786,211.83269570831587,19106.0283203125,0.0,2.0,0.0,107.90116675221577,1.0476391418756026,0.42431788785810715,9553.01416015625
ae_4096_quan_8,13,46,0.7140912586600399,0.9337679920942039,1.651912530924639,0.6361654097404371,39.52023627197952,43.47371777148403,146.12867773478453,226.42775398275967,19106.0283203125,0.0,2.0,0.0,106.60844146280502,0.9378212722645991,0.4322815193249582,9553.01416015625
ae_4096_quan_8,14,96,0.8482019915924562,0.9414175371007956,1.919611790168953,0.7725289317169777,49.651586103691336,52.54080820928419,208.19298171976342,291.03342303875024,19106.0283203125,0.0,2.0,0.0,158.5413956160721,1.0714097985764965,0.4418612116972893,9553.01416015625
ae_4096_quan_8,15,27,0.6473655293488668,0.6920104656102459,1.781372449291801,1.1070488702451464,34.51147999198191,35.34973540377683,142.78432160405904,146.57853859832065,19106.0283203125,0.0,2.0,0.0,108.27284161207714,1.1340069199429341,0.36340829768992566,9553.01416015625
ae_4096_quan_8,16,78,0.8284645607300962,0.8934025003855035,1.9218887983916852,0.7061908029741915,52.91850294417319,50.207222265957185,287.60252867123575,469.1417961099216,19106.0283203125,0.0,2.0,0.0,234.68402572706256,1.093424237661589,0.4310678960319604,9553.01416015625
ae_4096_quan_8,17,6,0.7566705131903291,1.0185095742845867,1.965865776098023,1.6519421153229756,13.971931639687652,20.403347394609106,49.65376731311187,18.788463429580954,19106.0283203125,0.0,2.0,0.0,35.68183567342422,1.2091952629076939,0.38490446417568625,9553.01416015625
ae_4096_quan_8,18,65,0.7667899034845714,0.7642512591447853,1.8399788586709362,0.6147295460542794,53.60667664291986,53.30301325540442,347.7439934116196,587.0051746042435,19106.0283203125,0.0,2.0,0.0,294.13731676869975,1.0731889551863647,0.41673843146135026,9553.01416015625
ae_4096_quan_8,20,54,0.7446404409819041,0.7275840112979722,1.842256863773973,0.6083476792592032,61.01150589773096,69.21362922267724,420.4877685821023,764.3640483221254,19106.0283203125,0.0,2.0,0.0,359.47626268437136,1.0976164227920688,0.4042001175973169,9553.01416015625
ae_4096_quan_8,22,41,0.7946471213817414,1.0179917391812405,1.8108843910712293,0.8244866516928504,64.78035504908065,76.6497511550132,540.6883659555838,782.814361383667,19106.0283203125,0.0,2.0,0.0,475.90801090650314,1.016237269689488,0.4388171466383161,9553.01416015625
ae_4096_quan_8,24,30,0.7993141617160291,0.7933585357946763,1.8691861019159357,0.750182083325857,79.07644581900901,111.05309329489512,561.224707731772,1720.188036360944,19106.0283203125,0.0,2.0,0.0,482.148261912763,1.0698719401999066,0.42762684833614134,9553.01416015625
ae_4096_quan_8,26,22,0.6983018412508748,0.5476842093959492,1.7017016919245096,0.7372649449402026,109.66003403105982,133.42064313558936,1578.4201669931447,4412.389664062419,19106.0283203125,0.0,2.0,0.0,1468.7601329620848,1.0033998506736348,0.4103550255398422,9553.01416015625
ae_4096_quan_8,28,16,0.6339190934377257,0.40878471926989174,1.5775436093681492,0.4512025329339429,189.8106675068633,243.14441060740563,1150.9794284018888,1875.6999730137313,19106.0283203125,0.0,2.0,0.0,961.1687608950255,0.9436245159304235,0.40183934673706306,9553.01416015625
ae_4096_quan_8,30,6,0.5004858289224406,0.21514433702670926,1.5955720064230263,0.16918301388245072,417.7806081120141,546.5443417900119,2176.2573815578435,2811.246482411073,19106.0283203125,0.0,2.0,0.0,1758.4767734458294,1.0950861775005856,0.313671728325465,9553.01416015625
ae_untrained_1024_quan_8,1,161,0.5755813236186362,0.5602179060739054,0.6128162071369125,0.5945844557543842,33.80645999190167,38.32103279007297,525.429598886963,3261.2286724421574,19106.0283203125,0.0,1250.7353515625,0.0,491.6231388950614,0.03723488351827631,0.9392397213313951,15.275836168254145
ae_untrained_1024_quan_8,2,142,0.7026537387651509,0.6714050069238048,0.7523097253673461,0.7166262203795908,32.96112184894133,26.86786562608271,142.59639616692576,345.323159090592,19106.0283203125,0.0,1250.7353515625,0.0,109.63527431798443,0.04965598660219517,0.9339952882066643,15.275836168254145
ae_untrained_1024_quan_8,3,161,0.634609407427148,0.6635318097085385,0.6701650970488185,0.6989092264236334,28.46993464290171,23.961526881967373,221.32656012380875,680.8544028054777,19106.0283203125,0.0,1250.7353515625,0.0,192.85662548090704,0.03555568962167055,0.9469448800329264,15.275836168254145
ae_untrained_1024_quan_8,4,142,0.7516379878646366,0.7203134160192463,0.8028986895142097,0.7716785113155343,29.827058788298753,28.384830500981387,131.92048477536625,302.2411062807992,19106.0283203125,0.0,1250.7353515625,0.0,102.09342598706749,0.05126070164957308,0.9361554548300631,15.275836168254145
ae_untrained_1024_quan_8,5,161,0.6172005589154798,0.6489307337239247,0.6548380702271225,0.6796882388119749,30.08662129103604,31.161405928757887,480.06263756253327,4414.308509465878,19106.0283203125,0.0,1250.7353515625,0.0,449.9760162714972,0.037637511311642724,0.9425239413789906,15.275836168254145
ae_untrained_1024_quan_8,6,142,0.7794150311932703,0.7445934887809758,0.8286945379903199,0.7904096039927421,32.21253917871737,32.12553739845241,8595.354371989362,100554.32956074702,19106.0283203125,0.0,1250.7353515625,0.0,8563.141832810645,0.04927950679704962,0.9405335687181454,15.275836168254145
ae_untrained_1024_quan_8,7,161,0.6600000885407793,0.6949771700496822,0.6965612082695878,0.7320866217937361,36.9113942262532,41.039001546744004,390.1767733494606,1827.5515675381018,19106.0283203125,0.0,1250.7353515625,0.0,353.26537912320737,0.03656111972880849,0.947511978423785,15.275836168254145
ae_untrained_1024_quan_8,8,142,0.8357389599255378,0.7893642794016148,0.885333954133618,0.8363257489816964,41.47067799079565,49.357546285489526,127.92394654195714,232.6258523180558,19106.0283203125,0.0,1250.7353515625,0.0,86.45326855116149,0.04959499420808022,0.9439815970272895,15.275836168254145
ae_untrained_1024_quan_8,9,100,0.6362950059492141,0.643771413389356,0.6757362208515406,0.6855526569582089,42.65884939754477,47.7488516497942,1081.380171926274,8665.25824017128,19106.0283203125,0.0,1250.7353515625,0.0,1038.7213225287292,0.03944121490232655,0.9416322320969801,15.275836168254145
ae_untrained_1024_quan_8,10,130,0.7935248619267861,0.7638178806358059,0.8376731647715833,0.8154257500345896,46.407470779295856,70.8461753544688,2780.842949241817,30092.74822041685,19106.0283203125,0.0,1250.7353515625,0.0,2734.4354784625216,0.044148302844797205,0.9472965057238815,15.275836168254145
ae_untrained_1024_quan_8,11,72,0.6284532091813162,0.7031291085097651,0.6589289213685939,0.7448306264598764,43.27570431831941,49.336556495378304,855.6367453526715,5004.303816257183,19106.0283203125,0.0,1250.7353515625,0.0,812.3610410343521,0.030475712187277737,0.9537496212429412,15.275836168254145
ae_untrained_1024_quan_8,12,115,0.7721831520249987,0.7961452617231465,0.8210166339155125,0.847334333521362,44.0262828372421,44.646241129585825,126.79815002754479,272.2778440448524,19106.0283203125,0.0,1250.7353515625,0.0,82.77186719030269,0.04883348189051384,0.940520715569888,15.275836168254145
ae_untrained_1024_quan_8,13,46,0.7140912586600399,0.9337679920942039,0.7453148466960081,0.9850951858116714,39.52023627197952,43.47371777148403,221.91970987714222,971.6524949635046,19106.0283203125,0.0,1250.7353515625,0.0,182.3994736051627,0.031223588035968253,0.9581068481670761,15.275836168254145
ae_untrained_1024_quan_8,14,96,0.8482019915924562,0.9414175371007956,0.8946286418892365,0.9909009449242552,49.651586103691336,52.54080820928419,182.7971662186883,438.2706176514991,19106.0283203125,0.0,1250.7353515625,0.0,133.14558011499696,0.04642665029678028,0.9481051152143547,15.275836168254145
ae_untrained_1024_quan_8,15,27,0.6473655293488668,0.6920104656102459,0.6687413479580924,0.7148040780810135,34.51147999198191,35.34973540377683,89.8978043744026,139.71177690588712,19106.0283203125,0.0,1250.7353515625,0.0,55.38632438242069,0.02137581860922555,0.968035745547223,15.275836168254145
ae_untrained_1024_quan_8,16,78,0.8284645607300962,0.8934025003855035,0.8792175895546396,0.9433937213724534,52.91850294417319,50.207222265957185,889.6224106224073,3957.0364257041083,19106.0283203125,0.0,1250.7353515625,0.0,836.7039076782341,0.050753028824543356,0.9422747799549235,15.275836168254145
ae_untrained_1024_quan_8,17,6,0.7566705131903291,1.0185095742845867,0.7867711467357973,1.1157770698694278,13.971931639687652,20.403347394609106,40.962703353159554,21.76790336758756,19106.0283203125,0.0,1250.7353515625,0.0,26.9907717134719,0.030100633545468214,0.9617415640236027,15.275836168254145
ae_untrained_1024_quan_8,18,65,0.7667899034845714,0.7642512591447853,0.808774795397543,0.8114303203271022,53.60667664291986,53.30301325540442,934.8356347357771,6121.570287856032,19106.0283203125,0.0,1250.7353515625,0.0,881.2289580928573,0.04198489191297161,0.9480882785271091,15.275836168254145
ae_untrained_1024_quan_8,20,54,0.7446404409819041,0.7275840112979722,0.7852878676882634,0.7883985590084518,61.01150589773096,69.21362922267724,253.37705255003362,582.5196275546951,19106.0283203125,0.0,1250.7353515625,0.0,192.36554665230267,0.040647426706359346,0.9482388199552636,15.275836168254145
ae_untrained_1024_quan_8,22,41,0.7946471213817414,1.0179917391812405,0.8418212618179074,1.06699327767735,64.78035504908065,76.6497511550132,206.20983903118,591.4491432469227,19106.0283203125,0.0,1250.7353515625,0.0,141.42948398209933,0.04717414043616597,0.943961809263057,15.275836168254145
ae_untrained_1024_quan_8,24,30,0.7993141617160291,0.7933585357946763,0.8447622936374197,0.8486091811380843,79.07644581900901,111.05309329489512,101.3987710060224,144.93315137791313,19106.0283203125,0.0,1250.7353515625,0.0,22.32232518701339,0.04544813192139063,0.9462000940812618,15.275836168254145
ae_untrained_1024_quan_8,26,22,0.6983018412508748,0.5476842093959492,0.745712729848244,0.6143900831617509,109.66003403105982,133.42064313558936,224.71374496724394,418.05632253562874,19106.0283203125,0.0,1250.7353515625,0.0,115.05371093618412,0.047410888597369194,0.9364220473921405,15.275836168254145
ae_untrained_1024_quan_8,28,16,0.6339190934377257,0.40878471926989174,0.6756164979597088,0.47750540810673736,189.8106675068633,243.14441060740563,151.4569851645673,173.74049483787203,19106.0283203125,0.0,1250.7353515625,0.0,-38.353682342296,0.04169740452198312,0.9382824358968366,15.275836168254145
ae_untrained_1024_quan_8,30,6,0.5004858289224406,0.21514433702670926,0.5628830789743612,0.2711228306429924,417.7806081120141,546.5443417900119,231.8794904363131,236.24129173395738,19106.0283203125,0.0,1250.7353515625,0.0,-185.901117675701,0.06239725005192054,0.8891470495691296,15.275836168254145
ae_untrained_2048_quan_8,1,161,0.5755813236186362,0.5602179060739054,0.6168914048625909,0.5962195802786279,33.80645999190167,38.32103279007297,1620234.1679536568,20402261.636874296,19106.0283203125,0.0,1826.7353515625,0.0,1620200.3614936648,0.04131008124395463,0.9330350837792006,10.459111279567749
ae_untrained_2048_quan_8,2,142,0.7026537387651509,0.6714050069238048,0.7554571843725747,0.7167247094917308,32.96112184894133,26.86786562608271,14714.801627585592,165793.4252816508,19106.0283203125,0.0,1826.7353515625,0.0,14681.84050573665,0.05280344560742378,0.9301039864340184,10.459111279567749
ae_untrained_2048_quan_8,3,161,0.634609407427148,0.6635318097085385,0.6722782012537954,0.7010836589235202,28.46993464290171,23.961526881967373,24688.739256818943,164957.6730295427,19106.0283203125,0.0,1826.7353515625,0.0,24660.269322176042,0.03766879382664745,0.9439684437835477,10.459111279567749
ae_untrained_2048_quan_8,4,142,0.7516379878646366,0.7203134160192463,0.8043570206336624,0.7700672964396859,29.827058788298753,28.384830500981387,8749.005299309652,89209.27392368944,19106.0283203125,0.0,1826.7353515625,0.0,8719.178240521354,0.052719032769025787,0.9344581679320777,10.459111279567749
ae_untrained_2048_quan_8,5,161,0.6172005589154798,0.6489307337239247,0.655023096759821,0.6790136193174033,30.08662129103604,31.161405928757887,7569.904608996105,88745.44035202077,19106.0283203125,0.0,1826.7353515625,0.0,7539.817987705069,0.0378225378443412,0.9422577035352852,10.459111279567749
ae_untrained_2048_quan_8,6,142,0.7794150311932703,0.7445934887809758,0.8377775466987785,0.794327782682042,32.21253917871737,32.12553739845241,307557862.3462806,3652044123.155225,19106.0283203125,0.0,1826.7353515625,0.0,307557830.1337414,0.058362515505508195,0.9303365007387906,10.459111279567749
ae_untrained_2048_quan_8,7,161,0.6600000885407793,0.6949771700496822,0.6982218548019202,0.7307881783704143,36.9113942262532,41.039001546744004,933.8789389056767,3585.3610956022826,19106.0283203125,0.0,1826.7353515625,0.0,896.9675446794236,0.03822176626114093,0.9452584218063697,10.459111279567749
ae_untrained_2048_quan_8,8,142,0.8357389599255378,0.7893642794016148,0.8942740931779041,0.8389511316552943,41.47067799079565,49.357546285489526,7437.854680942178,83357.92485844438,19106.0283203125,0.0,1826.7353515625,0.0,7396.384002951382,0.058535133252366256,0.9345445275683264,10.459111279567749
ae_untrained_2048_quan_8,9,100,0.6362950059492141,0.643771413389356,0.6764918675227091,0.6808035143814521,42.65884939754477,47.7488516497942,24643085.657446217,245151748.02481806,19106.0283203125,0.0,1826.7353515625,0.0,24643042.99859682,0.040196861573495,0.9405804215789103,10.459111279567749
ae_untrained_2048_quan_8,10,130,0.7935248619267861,0.7638178806358059,0.8500455238462354,0.8261311140837331,46.407470779295856,70.8461753544688,9268.350307688142,98693.38080434463,19106.0283203125,0.0,1826.7353515625,0.0,9221.942836908847,0.05652066191944938,0.9335086647316158,10.459111279567749
ae_untrained_2048_quan_8,11,72,0.6284532091813162,0.7031291085097651,0.6619007305190381,0.7465220335351563,43.27570431831941,49.336556495378304,442.493646575346,1128.4113930055403,19106.0283203125,0.0,1826.7353515625,0.0,399.2179422570266,0.033447521337721886,0.9494674657459683,10.459111279567749
ae_untrained_2048_quan_8,12,115,0.7721831520249987,0.7961452617231465,0.83145713304048,0.8500862360390414,44.0262828372421,44.646241129585825,7615.4475011657305,76711.2405988944,19106.0283203125,0.0,1826.7353515625,0.0,7571.421218328488,0.059273981015481314,0.9287107192180459,10.459111279567749
ae_untrained_2048_quan_8,13,46,0.7140912586600399,0.9337679920942039,0.7477596761537311,0.985366505325584,39.52023627197952,43.47371777148403,828.0156576173221,3924.772562945559,19106.0283203125,0.0,1826.7353515625,0.0,788.4954213453425,0.033668417493691205,0.9549742804173765,10.459111279567749
ae_untrained_2048_quan_8,14,96,0.8482019915924562,0.9414175371007956,0.9019492613636734,0.9884937352513282,49.651586103691336,52.54080820928419,393.6694898739627,1449.271289371985,19106.0283203125,0.0,1826.7353515625,0.0,344.01790377027135,0.05374726977121713,0.9404098743980834,10.459111279567749
ae_untrained_2048_quan_8,15,27,0.6473655293488668,0.6920104656102459,0.6714968310703558,0.7138959171639587,34.51147999198191,35.34973540377683,3013.5402528816444,14490.423825479742,19106.0283203125,0.0,1826.7353515625,0.0,2979.0287728896624,0.02413130172148903,0.9640634168250294,10.459111279567749
ae_untrained_2048_quan_8,16,78,0.8284645607300962,0.8934025003855035,0.8884656179684381,0.9414461682450803,52.91850294417319,50.207222265957185,16105.408666889864,135254.62284693835,19106.0283203125,0.0,1826.7353515625,0.0,16052.490163945691,0.060001057238341926,0.932466652591982,10.459111279567749
ae_untrained_2048_quan_8,17,6,0.7566705131903291,1.0185095742845867,0.7833021321954826,1.1040611714907385,13.971931639687652,20.403347394609106,44.97063738158872,22.909185364089275,19106.0283203125,0.0,1826.7353515625,0.0,30.99870574190107,0.02663161900515354,0.966000834275136,10.459111279567749
ae_untrained_2048_quan_8,18,65,0.7667899034845714,0.7642512591447853,0.8279411375880814,0.8194232638278356,53.60667664291986,53.30301325540442,34821.60536892452,276493.2508839965,19106.0283203125,0.0,1826.7353515625,0.0,34767.998692281595,0.06115123410350998,0.9261406018770213,10.459111279567749
ae_untrained_2048_quan_8,20,54,0.7446404409819041,0.7275840112979722,0.8039112783778735,0.7925198578760784,61.01150589773096,69.21362922267724,489.891921160978,1577.2676109250317,19106.0283203125,0.0,1826.7353515625,0.0,428.880415263247,0.05927083739596939,0.9262719170757677,10.459111279567749
ae_untrained_2048_quan_8,22,41,0.7946471213817414,1.0179917391812405,0.848308790838573,1.06836700702051,64.78035504908065,76.6497511550132,40447.9780717044,253508.69033836544,19106.0283203125,0.0,1826.7353515625,0.0,40383.19771665532,0.053661669456831596,0.9367427639129075,10.459111279567749
ae_untrained_2048_quan_8,24,30,0.7993141617160291,0.7933585357946763,0.8492295088401686,0.8485157823770149,79.07644581900901,111.05309329489512,170.65415863155673,320.3335048065497,19106.0283203125,0.0,1826.7353515625,0.0,91.57771281254772,0.049915347124139475,0.9412227829997204,10.459111279567749
ae_untrained_2048_quan_8,26,22,0.6983018412508748,0.5476842093959492,0.7507130278232084,0.6155604942574135,109.66003403105982,133.42064313558936,3178.3971464140313,9709.160342699595,19106.0283203125,0.0,1826.7353515625,0.0,3068.7371123829716,0.05241118657233357,0.9301847914850943,10.459111279567749
ae_untrained_2048_quan_8,28,16,0.6339190934377257,0.40878471926989174,0.6815181180427317,0.47759266869847383,189.8106675068633,243.14441060740563,596.5618189232008,1126.298012719466,19106.0283203125,0.0,1826.7353515625,0.0,406.7511514163375,0.04759902460500598,0.930157359951476,10.459111279567749
ae_untrained_2048_quan_8,30,6,0.5004858289224406,0.21514433702670926,0.5690261841906855,0.27027232860995215,417.7806081120141,546.5443417900119,696.2968740362612,616.031219386585,19106.0283203125,0.0,1826.7353515625,0.0,278.51626592424714,0.06854035526824487,0.8795479765738224,10.459111279567749
ae_untrained_4096_quan_8,1,161,0.5755813236186362,0.5602179060739054,0.6206682300056268,0.5946087259666312,33.80645999190167,38.32103279007297,135.66541247160117,214.16565265164104,19106.0283203125,0.0,2978.7353515625,0.0,101.8589524796995,0.04508690638699053,0.9273574766561166,6.414140924030194
ae_untrained_4096_quan_8,2,142,0.7026537387651509,0.6714050069238048,0.7674947703342465,0.7219905690069195,32.96112184894133,26.86786562608271,93.76453147851636,150.6496233128761,19106.0283203125,0.0,2978.7353515625,0.0,60.80340962957503,0.0648410315690956,0.9155159955801951,6.414140924030194
ae_untrained_4096_quan_8,3,161,0.634609407427148,0.6635318097085385,0.676721615149923,0.7001243362527242,28.46993464290171,23.961526881967373,96.24444268826248,113.34060731223505,19106.0283203125,0.0,2978.7353515625,0.0,67.77450804536078,0.04211220772277502,0.9377702636061871,6.414140924030194
ae_untrained_4096_quan_8,4,142,0.7516379878646366,0.7203134160192463,0.8167435413449478,0.7747842532835487,29.827058788298753,28.384830500981387,99.34067269696324,199.64331754864597,19106.0283203125,0.0,2978.7353515625,0.0,69.51361390866448,0.0651055534803111,0.9202864177253235,6.414140924030194
ae_untrained_4096_quan_8,5,161,0.6172005589154798,0.6489307337239247,0.661379679814791,0.6791485393171377,30.08662129103604,31.161405928757887,100.37639261971869,145.32259591862172,19106.0283203125,0.0,2978.7353515625,0.0,70.28977132868265,0.0441791208993112,0.9332015750594532,6.414140924030194
ae_untrained_4096_quan_8,6,142,0.7794150311932703,0.7445934887809758,0.8440767992976528,0.7947903349177127,32.21253917871737,32.12553739845241,100.60820943634683,262.2329878787229,19106.0283203125,0.0,2978.7353515625,0.0,68.39567025762946,0.06466176810438251,0.9233935014465664,6.414140924030194
ae_untrained_4096_quan_8,7,161,0.6600000885407793,0.6949771700496822,0.7030290903332672,0.7282717008156175,36.9113942262532,41.039001546744004,124.62123945672055,279.07945903400486,19106.0283203125,0.0,2978.7353515625,0.0,87.70984523046735,0.04302900179248792,0.9387948487706387,6.414140924030194
ae_untrained_4096_quan_8,8,142,0.8357389599255378,0.7893642794016148,0.9008913459190705,0.8401617211253907,41.47067799079565,49.357546285489526,96.69652303960997,167.4968393888732,19106.0283203125,0.0,2978.7353515625,0.0,55.22584504881432,0.06515238599353268,0.9276800845199977,6.414140924030194
ae_untrained_4096_quan_8,9,100,0.6362950059492141,0.643771413389356,0.6826595909940079,0.6812134944934684,42.65884939754477,47.7488516497942,126.83836019684526,246.47183879453897,19106.0283203125,0.0,2978.7353515625,0.0,84.17951079930049,0.046364585044793794,0.9320824234267577,6.414140924030194
ae_untrained_4096_quan_8,10,130,0.7935248619267861,0.7638178806358059,0.8553248687074162,0.8263824458196881,46.407470779295856,70.8461753544688,96.5340865416989,221.69403124797617,19106.0283203125,0.0,2978.7353515625,0.0,50.12661576240304,0.061800006780630135,0.9277467439079334,6.414140924030194
ae_untrained_4096_quan_8,11,72,0.6284532091813162,0.7031291085097651,0.6666394807462994,0.7451677403349399,43.27570431831941,49.336556495378304,97.00234367906367,182.4953088817029,19106.0283203125,0.0,2978.7353515625,0.0,53.72663936074426,0.03818627156498322,0.9427182567671601,6.414140924030194
ae_untrained_4096_quan_8,12,115,0.7721831520249987,0.7961452617231465,0.8372068959693222,0.8506909646906367,44.0262828372421,44.646241129585825,102.3097454184951,194.67596758210183,19106.0283203125,0.0,2978.7353515625,0.0,58.283462581253,0.06502374394432353,0.9223325270523021,6.414140924030194
ae_untrained_4096_quan_8,13,46,0.7140912586600399,0.9337679920942039,0.7532536536860077,0.9861393816119959,39.52023627197952,43.47371777148403,75.83999814014628,92.48928385174075,19106.0283203125,0.0,2978.7353515625,0.0,36.31976186816676,0.039162395025967855,0.9480090208201066,6.414140924030194
ae_untrained_4096_quan_8,14,96,0.8482019915924562,0.9414175371007956,0.9073328343268562,0.9892655674336034,49.651586103691336,52.54080820928419,132.88113708643087,447.21574670707315,19106.0283203125,0.0,2978.7353515625,0.0,83.22955098273954,0.05913084273439995,0.93483004196771,6.414140924030194
ae_untrained_4096_quan_8,15,27,0.6473655293488668,0.6920104656102459,0.676777113849918,0.714911413232259,34.51147999198191,35.34973540377683,87.38118679315821,150.65238752508918,19106.0283203125,0.0,2978.7353515625,0.0,52.8697068011763,0.02941158450105119,0.956541697555728,6.414140924030194
ae_untrained_4096_quan_8,16,78,0.8284645607300962,0.8934025003855035,0.8938163072646906,0.9417877715288127,52.91850294417319,50.207222265957185,118.20999819972556,224.15835610072608,19106.0283203125,0.0,2978.7353515625,0.0,65.29149525555238,0.06535174653459441,0.9268845891449579,6.414140924030194
ae_untrained_4096_quan_8,17,6,0.7566705131903291,1.0185095742845867,0.7720661937103918,1.0763846516598026,13.971931639687652,20.403347394609106,32.12017042768329,15.676087496025708,19106.0283203125,0.0,2978.7353515625,0.0,18.148238787995638,0.015395680520062682,0.9800591184467303,6.414140924030194
